Sr.no,name,year,movie_rated,run_length,genres,release_date,IMDB_rating,num_raters,num_reviews,review_url,image_Url,rating,keyword,review_date,review,sentiments
415,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,Hasta la vista baby,2021-07-10,The best terminator movie by far and one of the all time greatest movies ever made. The effects are amazing for the early 90s and hold up even by todays standards. The storyline is easy to follow and the action scenes are amazing. The characters are well cast and the actors sell this movie. An absolute classic.,positive
416,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,6,Over Produced and Over Rated Sequel,2002-06-17,That`s typical . Hollywood decides to make lots of money by making a sequel to a classic genre film while ignoring the elements that made the original so brilliant.Take the script for example   THE TERMINATOR had one of the most tightly written scripts I can think of . The sequel is very flabby and mechanical especially in the middle where the fugitives escape to the desert. On top of that it`s very poor SF   if ten years have passed since the first film then that also means that ten years have passed in the future but as the original pointed out Cyberdyne systems had been beaten by the humans so how could they send another   superior terminator back to 1994 ?THE TERMINATOR worked so well because it was well made and written   not because it had an army of stuntmen or FX wizards. This seems to have slipped the producers memories. Here we are treated to explosions   stunts   FX   car chases  FX    explosions   helicopter chases   FX   explosions  FX  more explosions and a nuclear war featuring - you`ve guessed it - FX and explosions. The morphing FX might have been groundbreaking in 1991 but two years later every pop video   advert and TV title sequence had done the effect to death which means in a space of four or five years T2 looked extremely dated .My final gripe is down to the dubious morality of it all. Big Arnie goes around blowing the kneecaps off a whole SWAT team . Is it really necessary for him to do this ? I mean he is a terminator so bullets can`t hurt him so why`s he dishing out maimings ?I see there`s a TERMINATOR 3 in the pipeline. I predict it`ll be the biggest flop in years,positive
417,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,I'll be back,2020-03-29,I like the bit where he shoots the locks off of the gates whilst riding a motorcycle,positive
418,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,9,An innovative trend-setter,2007-01-21,"Terminator 2  like Star Wars before it and The Matrix after it  revolutionized movie making. I'm not exactly sure  but I believe T2 was the first movie to use CGI. One thing is for sure  they were certainly the first film to use CGI successfully. They brought to screen only what minds could imagine when they introduced the shape-shifting T-1000 Terminator.T2 already had a set base as a story in the success of Terminator. T2 only built upon that success and made sure to one-up its predecessor. Besides the CGI there were some excellent shots and excellent scenes. Just to name a few: when T800 (Schwarzenegger) rescues John Connor on the motorcycle  the amazing slow-mo scene when Sarah Connor attempts to escape the hospital only to come face to face with the T800  and the fight scene between the T800 and the T1000 (Robert Patrick).T2 was a trend setter and a trailblazer  even other movies adopted abbreviating their title. The action was just right. Not too much  not too little  and not over the top to make you think  ""Absolutely impossible."" T2 was very well directed  as it had to be to overcome the poor acting of the three lead actors. It was an instant classic that will continue to be referenced forever.",positive
419,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,The Best Terminator Movie!!!,2015-07-11,"Sequels rarely surpass originals  but ""Terminator 2: Judgment Day"" provides the exception to the rule. Writer & director James Cameron has outdone himself with this follow-up film to his seminal sci-fi  time travel  yarn about men and machines. In the original  a Cybernetic organism classified a Terminator appeared from the future to execute Sarah Connor  while the mankind resistance army of the future dispatched a warrior back to 1984 to save Sarah from certain death. Kyle Reese showed up and helped Sarah kill the Terminator. Nevertheless  although our heroine managed to survive the nightmarish ordeal and have a baby before she hightailed it to Mexico  Cyberdyne Systems acquired the forearm of the Terminator that she killed in the machine press and Sarah eventually wound up locked away in custody at the Pescadero Mental Hospital. Miraculously  Sarah's ten-year son John Connor (Edward Furlong in his first role) has been farmed out to foster parents  Janelle (Jenette Goldstein) and Tod Voight (Xander Berkeley)  but is living the life of a low-grade hoodlum ripping off automated teller devices at banks when another Terminator designated a T-1000 (Robert Patrick) shows up to kill him. Unlike the enemy Terminator in ""The Terminator "" the T-1000 is a highly advanced model that consists of liquid metal and can alter its shape. Essentially  the T-1000 is far more formidable than the earlier Terminators  and it gives our heroes a run for their money. As it turns out  the Resistance has rewired a T-800 (Model 101) Terminator (Arnold Schwarzenegger of ""Red Sonja"") and sent him back to 1995 to protect John. The outcome is a thoroughly exciting action thriller that raises the stakes where the villainous Terminators are concerned. Cameron and co-writer William Wisher have supplemented the plot with some humor as young John Connor helps the Terminator fit into society by saying familiar phrases. The T-1000 is a truly menacing adversary for our heroes and they have to keep on blasting away at it because it can repair itself in no time. As Sarah Connor  Linda Hamilton has undergone a transformation from being a vulnerable waitress to being a lean  mean doll who fights the Terminator. Initially  when John and the T-101 show up at the mental asylum  they have to battle the T-1000 and escape by the hair of their chin. You won't find a better sci-fi actioneer than ""Terminator 2: Judgment Day "" and some of the dialogue is funny.",positive
420,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,Better than the original,2022-01-18,James Cameron has a knack of making sequels better than the original: Alien  Terminator 2. I'm sure he could even have a decent sequel to Titanic.Here the Terminators are bad and good and there's a lot of heart in T2 that's for sure.,positive
421,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,Come with me if you want to live.,2021-08-14,"Terminator 2 Judgment Day is action-packed entertainment  clearly surpassing the original.It's epic and brilliant  with superb sound  cinematography and effects. Not without its moments of humour too  T-1000: ""Get out."" Schwarzenegger and Patrick excellent. It's almost perfect minus a few Sarah and John individual and collective moments  where it tries to connect and evoke but fails. Though Furlong's better than I remembered. Dada da-dada.",negative
422,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,There's a reason this is so appreciated,2008-12-02,Let it be said right away: There is at least one obvious issue with this. That doesn't have to include the fact that this is one of those sequels that are so much like the original that one could argue that it's partially a remake. What I'm referring to is that going by the first  it technically shouldn't exist. I am not aware of anyone who considers the predecessor of this to be the only film in this series(I've experienced many who  with good cause  deny there to be a third movie... heck  I am one of them)  but I could see why there could be. However  if you look past that(and you ought to at least consider doing so  as this doesn't come off as one of those follow-ups released to cash in on an earlier success)  you're in for an undeniably enjoyable and well-done cinematic experience. The plot is interesting and well-told. The pacing is solid. The acting is great from all  Patrick is an incredible addition  and neither Arnie nor Linda have forgotten how to portray their role. The action gets bigger  and still consists of fights  shootouts and car chases  all of which are marvelous and exciting  and never degenerates into stupidity. The guns are still impeccably well-chosen and handled. Really cool. The new concept or two herein are very smart and well-thought out. The science fiction remains well-done. This holds an appropriate amount and volume of self-irony over the title character(though I did not mind the seriousness of the previous silver screen effort). While some of the dark tone is maintained  it is less violent and disturbing than the 1984 piece. There is also no nudity(well  just about) or sexuality in this. I have more points against this  meanwhile  they all give stuff away  and this will remain a spoiler-free review. And even with them  it's hard to argue with the quality of this  even if you prefer The Terminator to it(and I do). I recommend this to any fan of sci-fi  intense scenes  James Cameron  the others who made this  and/or food for thought wrapped neatly in celluloid. 10/10,positive
423,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,9,He's Baa-aack,2008-11-19,"The original ""Terminator"" movie had a low-budget look about it  but money was obviously not an issue with this blockbuster Hollywood sequel.This time around  Ahhnold is the good guy  sent back in time to protect the son of Linda Hamilton from another and more advanced terminator  ALSO sent back in time to kill him. This new model looks like liquid mercury and can take on the appearance of anyone and anything he happens to be around. This gives the visual effects artists all kinds of opportunities to show off  which they do. These effects were a big deal at the time  and even with all of the more sophisticated computer effects of today  they still hold up well.The film looks dazzling  and it benefits from a sense of humor that the first one didn't have.Grade: A",positive
424,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,10,An observation,2007-10-04,With nearly 650 reviews at this point  I haven't read them all so I may be repeating something which has been said elsewhere (although I haven't spotted it among the pages I've sampled).I liked the way Cameron didn't so much repeat the first film as echo it - there were many places where something from the original showed up again  but in a different context  making a different point  driving the plot forward.I liked the way that the gradual role reversal from the first film (Reese strong and supportive  Sarah weak and helpless at the start  exactly reversed by the end) was echoed in the relationship between Sarah and John.Which is why I was particularly surprised at the garage scene with the learning chip being cut from the release print - not only does it illuminate several points which follow it and which don't make sense otherwise  it is also the pivotal moment when John assumes the dominant role in his relationship with his mother which  in turn  echoes the moment in the first film when Sarah starts protecting Kyle rather than vice versa.And another vote in favour of the groundbreaking effects  particularly the way they served the story rather than becoming the reason for it.,positive
425,Terminator 2: Judgment Day,1991,R,2h 17min,Action; Sci-Fi; ,3 July 1991 (USA),9,968504,1269,https://www.imdb.com/title/tt0103064/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/6qXCimMpku_RGklH4Slc_Cm6mSg=/206x305/v2/https://flxt.tmsimg.com/assets/p13308_p_v8_ag.jpg,0,"""Back"" and better than ever! One of the best sequels in cinematic history.",2003-04-23,"TERMINATOR 2: JUDGMENT DAY (1991) **** Arnold Schwarzenegger  Linda Hamilton  Joe Morton  Edward Furlong  Robert Patrick  Michael Biehn (cameo). Rousing superior sequel to ""The Terminator""  this time with Sarah Connor (a bufffed babe Hamilton) as a mercenary institutionalized from her adolescent son Furlong (in an impressive debut) facing two terminators: one evil (Patrick in a chilling perf) and one good (Ah-nold) to protect the young Connor. Eye-popping visuals and introducing long format morph process computer effects that won a much deserved Oscar(the prototype was first seen in Cameron's ""The Abyss"").Oscars also went to Stan Winston's make-up  sound and sound effects editing. One of the most popular and profitable films ever made. Non-stop action to the nth degree  a blunt anti-nuclear treatise by director James Cameron  and some nice humor courtesy of Arnold as the kinder  gentler robot: ""Hasta la vista  Baby!""",positive
426,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,9,My least favourite film from the original trilogy  but it still makes for essential viewing,2009-12-05,So what made this movie a step down than its two predecessors? Well  forgive me for nit picking  but I didn't think the humour is as strong as it was in New Hope and Empire Strikes Back. Plus  while it was evident  the romantic elements weren't as developed either. However  putting these flaws aside  it is still enormously entertaining  thanks to the elaborate set pieces and the well choreographed battles(the final battle especially was a knockout). And I will say that it is a vast improvement over the prequels. The plot is still fast paced and sophisticated  and the screenplay while not as fun still is as imaginative as ever.I have heard many complaints about the Ewoks. I think it depends on your perspective whether you like them or not; maybe a delight to younger audiences  maybe too sickly cute to an adult. Being a 17 year old female  I thought they were very cute. The acting is still very impressive  with Mark Hamill spontaneously likable in the lead. Frank Oz is a perfect Yoda and his death scene is heart rending  and Ian McDairmund also steals his scenes as the Emperor. Harrison Ford  in an inspired bit of casting is great again as Han Solo  Carrie Fisher is still vivacious and Alec Guiness the great actor that he was is brilliant as Obi Wan. But my favourite is James Earl Jones as the voice of Darth Vader  his majestic booming voice is very ideal for a dark menacing villain. And I must mention John Williams's music  brilliant and innovative  unquestionably one of the best film scores of all time. All in all  while my least favourite of the original trilogy  Return of the Jedi makes for essential viewing. 9/10 Bethany Cox.,negative
427,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,9,The Last Of The Force  I Doubt It,2010-09-25,About the only criticism I can make of Return Of The Jedi is that the film could easily have been two films. The story of Han Solo's rescue from Jabba The Hut and then the final confrontation with the Empire should have been two films. That would have been double the pleasure for fans of the series. As it stands now the folks there in that galaxy far away are in a happy ever after ending of their saga.The same old familiar faces from Star Wars and The Empire Strikes Back are with us again. Harrison Ford was betrayed by Billy Dee Williams to the Empire who turned him over to Jabba  but the others affect an escape helped by the selfsame Billy Dee who did not like being reduced to a hireling in what was his former planet.Mark Hamill as the budding Jedi Knight Luke Skywalker learns the true nature of his existence and of the temptation to go over to the dark side of the Force. The path of light might be rougher  but it does not carry the same burdens. Carrie Fisher as Princess Leia finally chooses between Hamill and Harrison  although the script kind of makes the choice for her.George Lucas when he made additional films opted for the prequel showing how the situation came to be in the galaxy far away. He could still do a sequel  but unless he does this is it for the beloved characters of Star Wars.Return Of The Jedi got several Oscar nominations in technical categories all richly deserved. Something tells me we haven't seen the last of these people and the other creatures of their galaxy.,negative
428,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,0,The Least of the Originl Trilogy but Still Very Good,2015-12-20,"Return of the Jedi (1983)*** 1/2 (out of 4) The third in the original trilogy has Hans Solo (Harrison Ford) being held captive by Jabba the Hut so Luke (Mark Hamill)  Leia (Carrie Fisher) and the rest of the gang must try to break him out. After a massive fight the attention turns to Darth Vadar who Luke hopes to bring back from the dark side.RETURN OF THE JEDI is the weakest of the original three films but don't for a second think that it's a bad movie. In fact  it's another very good entry in the series and for the most part it's a nice way to end the original trilogy. This film  once again  tries to be even bigger than the previous one  which it is in many ways but at the same time there's no denying that you start to feel the 134 minute running time.Still  there are so many great moments here that you can't help but get caught up in everything going on. You've got Hamill  Fisher  Billy Dee Williams and Ford all in top-gear and they obviously deliver strong performances. Chewbacca is back and naturally steals every scene that he's in. The action scenes are some of the best of the series with the stuff in outer space looking 100% authentic but we also get some fun stuff on land including the aircraft race through the forest.Yoda  R2-D2 and C-3PO are all return but we're also introduced to the Ewoks. It seems fans are split on how ""good"" they are. I'm sure kids loved seeing these little creatures and while I won't deny they're cute  at the same time I'm not sure how much they add. With that said  RETURN OF THE JEDI falls just short of the previous two films but it's a nice way to close out the trilogy.",positive
429,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,8,fine wrap-up,2016-04-30,Han Solo is locked in Carbonite imprisoned in Jabba the Hutt's palace on Tatooine. Luke Skywalker is now a Jedi master. The group has a daring plan to rescue Han. The empire is building a new Death Star. The rebellion plans to destroy it by taking down the shield generators on the moon of Endor. There they are aided by the diminutive native Ewoks. Meanwhile  the Emperor is trying to lure Luke to the dark side.I first saw this in the theater but lineups made us late. We were stuck in the front row. I've seen it many times since. The Jabba the Hutt section is terrific. Slave Leia taking control of the deck gun is amazing. Almost everything is perfect. The speeder bike sequences are terrific action and the space battle is great. The allure of the dark side is powerfully shown. The only drawback are the Ewoks. They simply look too much like teddy bears and speaks to Lucas' need to play to the kids. Some at-st destruction seems too unlikely. It's like a kid imagining fun silly ways to destroy his toy at-st. Those are minor problems. As for the Special Edition changes  most are fine and unnecessary. There is one glaring  horrifying change. The song and dance at Jabba the Hutt's palace is undeniably bad. It is one of the worst things ever in Star Wars. I can excuse Jar-Jar but I cannot excuse that.,positive
430,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,0,maybe  the best part from the first trilogy,2016-08-30,Jaba the Hut and Ewoks and the confession of Darth Vader. intensity of fights. emotional tension. and the revelation who reminds one of the Jung archetypes. Return of the Jedi has all elements to be great. and this fact does it special. for the humor  for the characters  for the revenge and for the story of Darth Vader who becomes a human been after the long status as somber   imposing statue. the fight between Luke and the Emperor  the face behind the cold mask   the words of the agonizing leader  the field of the answers and victories  it has the virtue to be the right solution to questions and expectations and speculations. and this is the good point. the bad point - maybe the details who  in few cases  are ignored for comfortable sketches of situations for the benefit of global idea. short  the end of old fashion perspective about Star Wars.,positive
431,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,6,Everything one could ask for,2016-02-27,"""Star Wars: Episode VI - Return of the Jedi"" is the third film from the ""Star Wars"" franchise and the sixth in terms of chronology. It was made 6 years after the original and was the first that did not win any Oscars  but still scored 4 nominations. Fans of the possibly biggest franchise in film history often consider this one the weakest from the 3 early films  but I cannot agree with this sentiment. It may even be my favorite from the trio. They included many interesting new characters  elaborated nicely on the old ones and there is one of the most famous villains in film history in here. The locations are fairly great to watch as well.The film is pretty long  runs for roughly 135 minutes  but there was rarely a moment when I felt it dragged and to me it also seemed as if most of the actors have stepped up their games by 1983. George Lucas only appears as writer in here and the director is Richard Marquand  probably not a name known to too many outside the Star Wars universe. Unlucky for him  he also died way too early. But I think he did a fairly memorable job here. What I liked the most about his film here are probably all the colorful  memorable characters  especially the cute furry ones.But the film also delivers on the dramatic side  especially in terms of Yoda and in terms of tragedy involving core characters. And for the great sci-fi lovers  there are also many great locations in space and spectacular special effects sequences. I am not one of the latter  which is also why I only give the film a ***/*****  but this should not keep you from watching this one here  especially if you are bigger on the genre than I am. Fun watch. Go check it out.",positive
432,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,10,The Last Jedi,2015-12-15,"Luke (Mark Hamill)  Leia (Carrie Fisher)  Lando (Billy Dee Williams)  Chewbacca (Peter Mayhew)  C-3PO and R2-D2 go to Taooine to rescue Han Solo (Harrison Ford) from the powerful criminal Jabba the Hutt. After many fights  they are well succeeded in their mission. The group returns to the Rebel Alliance base while Luke heads to Dagobah to finish his training with Yoda; however the Jedi is dying and he confirms that Darth Vader (David Prowse) is his father and Luke also learns that he has a sister  Leia. Meanwhile the rebels discover that the Empire is building a new Death Star more powerful than the first one that is protected by an energy shield generated by a generator in planet Endor. Luke and his group goes to the forest in the planet to destroy the generator while Lando and the rebels wait for the right moment to attack the station. The group in Endor teams-up with the inhabitants  Ewoks  to fight against the Imperial troops but they are captured in a trap; Luke is brought to Darth Vader but he refuses to fight against his father. When he meets the Emperor (Ian McDiarmid)  he tries to bring Luke to the dark side of the Force. What will happen to Luke and the rebels? ""Star Wars: Episode VI - Return of the Jedi"" is the last episode of the fantastic saga. In 1983  this film was a sensation and now  in 2015  it has not lost the impact. On the contrary  now watching the episodes in sequence the viewer can see that George Lucas had the whole story in details in his mind. And now let's see the next episode. My vote is ten.Title (Brazil): ""O Retorno de Jedi"" (""The Return of the Jedi"")",positive
433,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,0,Muppets in space! A good film but weak by comparison with the two before,2002-06-30,Han Solo has been captured by Jabba the Hutt  but C3P0 and R2D2 come to rescue him with some other help too.  Once free from Jabba  Han joins with the Rebels to prepare to launch an attack on an all new Death Star being produced.  Luke goes for further Jedi training with Yoda but is later captured by Vader himself. Battles rage in space but also on the moon of Endor as the Rebels try to prevent the Empire taking over the Galaxy.This should have been the best of the series  the Jedi striking back after getting a kicking in part 5.  Indeed the battles and plotting suggests that it could have been.  Certainly the final confrontation between Luke and Vader could have been even better than the end of part 5  however it just doesn't feel as good as it could have been.The focus is very much on Luke and how he has changed since his discovery of this father.  Now he is dressed all in black and seems more ruthless than before.  This is explored reasonably well but it isn't as dark as it should have been  I never really believed that Luke could go to the Dark Side. The rest of the story is spoilt by one thing  Muppets.  This was supposed to be the big climax of the `three' films  we get that but we also have lots of puppets.  The Ewoks are OK as characters but the whole film has far too many puppets in it to be good.  Coming off the back of a much darker empire  Jedi is like walking out of a dark place into the light  it's just too bright and cheerful.  It should have had layers.Hamill is good as Luke but I wanted more depth  that said was good here but not as good as in Empire.  If you watch his three films together then you see him change which makes you appreciate him more.  Ford has little to do  it's like we've seen his space cowboy act before.  Fisher is the same but has more to do.  Ian McDiarmid is good  but again I appreciate his character even more now that I've seen parts one and two.  Yoda is cool but after Empire his screen time seems cut down (mind you part 2 made up for that).  Darth Vader is interesting  it's a bit sad but how many other characters have been played by three people (at the same time  not at different ages).  Vader's body is Prowse  his voice is Jones and his face is Shaw.Overall this is good  simply because it's a Star Wars movie and has plenty of action and thrills.  The muppets and brighter mood stop it being as good as the two before but at least now the Phantom Menace has shown us what a bad Star Wars film is like  now we know that Jedi isn't the weak link in the series.,positive
434,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,9,"""I am a Jedi...  like my father before me.""",2007-06-10,"I recall the controversy some time prior to the original theatrical release regarding the title. ""Revenge of the Jedi"" was scrapped because it was deemed too harsh for mainstream movie audiences and didn't fit in with the noble character of the Jedi Knights. I couldn't quite understand that argument considering all the country had gone through after Watergate and Vietnam  and since movies and other forms of entertainment were getting more and more outrageous. Still  ""Return Of The Jedi"" works pretty well to convey the essence of the story  as Luke Skywalker stays true to his promise to avoid falling to the peril of the Dark Side of the Force.As I watched the film today  I wondered about the chronology and aging of the principal characters against the progress of the story  so I managed to dig up a Star Wars time line as published in one of the Dark Horse Comics from 2000. Even though ""The Empire Strikes Back"" occurs three years following ""A New Hope""  'Return' occurs only one year later. It appeared that Mark Hamill aged considerably more than his co-stars in the intervening years between the first and third movie  a period of six years. Maybe it's just me  but since it was noticeable  I thought I'd mention it.Though I found 'Return' as compelling and entertaining as the rest of the series  a couple of things did bother me back in the day  and those thoughts still linger. After the destruction of the original Death Star in the first film  I thought it was a little lazy to return to the same concept with an attack strategy that was fairly similar the first time around. The Ewok population on Endor may have distracted from that scenario  but the resolution was basically the same.The other thing  given the huge popularity he achieved after brief appearances in the films  it was somewhat disappointing to see how easily Boba Fett was taken out during the battle at the Sarlacc Pit  given his vaunted reputation as a fearsome galaxy bounty hunter. With the back story created for Boba Fett in ""Attack Of The Clones""  I wonder if Lucas would have offed him so unceremoniously if Episodes IV  V  and VI were made chronologically following I  II  and III. Something to think about  considering how much more was written about Boba Fett in comics and books after his death in 'Return'.Say  did anyone else notice that Lucas cleverly reversed the ""I love you""/""I know"" responses between Han and Leia as he prepares to join the battle on Endor? I only managed to catch that because I watched the films back to back over a couple of days. Not that I'm a huge Star Wars fan  but that's something that stood out.With the original trilogy completed in 1983  it would be a long wait until ""The Phantom Menace"" appeared to begin the story of Anakin Skywalker some sixteen years later. Yet it only seems like yesterday that all the episodes burst on the scene to create the greatest sci-fi adventure ever. The Force will be around for generations to come to thrill and entertain as they did from the very start.",positive
435,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/HG0k_jUaFZzKFUw2scYozaKaROE=/206x305/v2/https://flxt.tmsimg.com/assets/p8890_p_v8_ae.jpg,6,At this point  it was starting to get gimmicky.,2006-01-02,"""Star Wars"" was without a doubt a masterpiece  ""The Empire Strikes Back"" was still good but one has to wonder why they continued the story  and ""Return of the Jedi"" was sort of gimmicky. Granted  it's good that they wanted to show how everything would turn out  but it almost seemed more like a video game. The Ewoks were funny  but not much else. And why did they dress Carrie Fisher like they did early in the movie? Oh well. Life goes on. Now that we've had episodes 1-3  we see where this all originated. Or to put it in Yoda talk: where this all originated we seen have. Worth seeing  but don't interpret it as a masterpiece.",negative
